time	1-T	2-T	3-T	4-T
2021-12-06T12:31:27.762Z	863	302	16	990
2021-12-06T12:31:47.768Z	898	277	12	987
2021-12-06T12:32:07.780Z	929	253	8	983
2021-12-06T12:32:27.790Z	957	230	5	980
2021-12-06T12:32:47.801Z	976	205	3	976
2021-12-06T12:33:07.802Z	990	183	1	971
2021-12-06T12:33:27.807Z	998	163	0	966
2021-12-06T12:33:47.813Z	1000	143	0	961
2021-12-06T12:34:07.821Z	995	125	0	955
2021-12-06T12:34:27.833Z	985	105	2	950
2021-12-06T12:34:47.844Z	969	89	4	943
2021-12-06T12:35:07.846Z	947	74	6	936
2021-12-06T12:35:27.856Z	920	61	9	930
2021-12-06T12:35:47.859Z	884	48	13	922
2021-12-06T12:36:07.869Z	847	36	17	915
2021-12-06T12:36:27.872Z	806	27	23	906
2021-12-06T12:36:47.876Z	762	19	29	898
2021-12-06T12:37:07.890Z	714	12	35	890
2021-12-06T12:37:27.897Z	658	7	42	881
2021-12-06T12:37:47.908Z	606	3	50	872
2021-12-06T12:38:07.911Z	552	1	59	862
2021-12-06T12:38:27.919Z	498	0	68	853
2021-12-06T12:38:47.932Z	443	1	77	843
2021-12-06T12:39:07.936Z	384	3	87	833
2021-12-06T12:39:27.939Z	332	7	97	823
2021-12-06T12:39:47.946Z	282	13	110	811
2021-12-06T12:40:07.961Z	234	20	121	800
2021-12-06T12:40:27.970Z	190	28	133	789
2021-12-06T12:40:47.984Z	145	37	146	778
2021-12-06T12:41:07.990Z	109	50	160	767
2021-12-06T12:41:28.002Z	77	62	174	754
2021-12-06T12:41:48.015Z	51	76	188	742
2021-12-06T12:42:08.017Z	30	91	202	730
2021-12-06T12:42:28.019Z	13	107	217	718
2021-12-06T12:42:48.021Z	3	127	232	705
2021-12-06T12:43:08.022Z	0	145	249	692
2021-12-06T12:43:28.026Z	3	165	265	679
2021-12-06T12:43:48.028Z	11	186	281	666
2021-12-06T12:44:08.040Z	25	208	298	653
2021-12-06T12:44:28.049Z	48	233	315	640
2021-12-06T12:44:48.053Z	74	256	334	627
2021-12-06T12:45:08.058Z	105	280	351	612
2021-12-06T12:45:28.063Z	140	305	368	599
2021-12-06T12:45:48.064Z	180	330	386	586
2021-12-06T12:46:08.065Z	229	356	404	572
2021-12-06T12:46:28.076Z	276	385	421	559
2021-12-06T12:46:48.081Z	326	412	441	544
2021-12-06T12:47:08.095Z	378	439	460	530
2021-12-06T12:47:28.108Z	431	466	478	517
2021-12-06T12:47:48.120Z	486	493	496	503
2021-12-06T12:48:08.133Z	546	523	514	489
2021-12-06T12:48:28.146Z	600	551	534	476
2021-12-06T12:48:48.158Z	653	578	552	461
2021-12-06T12:49:08.173Z	703	604	570	447
2021-12-06T12:49:28.179Z	752	631	588	434
2021-12-06T12:49:48.182Z	802	657	606	420
2021-12-06T12:50:08.186Z	844	685	624	407
2021-12-06T12:50:28.190Z	881	710	643	392
2021-12-06T12:50:48.205Z	914	735	660	379
2021-12-06T12:51:08.212Z	942	759	678	365
2021-12-06T12:51:28.227Z	965	782	694	352
2021-12-06T12:51:48.236Z	984	804	711	339
2021-12-06T12:52:08.240Z	995	827	729	326
2021-12-06T12:52:28.242Z	1000	847	745	312
2021-12-06T12:52:48.252Z	999	866	761	300
2021-12-06T12:53:08.252Z	992	884	776	287
2021-12-06T12:53:28.254Z	977	901	791	275
2021-12-06T12:53:48.259Z	958	918	806	263
2021-12-06T12:54:08.263Z	934	933	821	251
2021-12-06T12:54:28.270Z	904	946	835	238
2021-12-06T12:54:48.284Z	870	957	848	227
2021-12-06T12:55:08.289Z	831	968	861	215
2021-12-06T12:55:28.300Z	784	978	873	204
2021-12-06T12:55:48.307Z	738	985	886	193
2021-12-06T12:56:08.319Z	688	991	898	182
2021-12-06T12:56:28.333Z	637	995	908	171
2021-12-06T12:56:48.339Z	584	998	919	161
2021-12-06T12:57:08.341Z	524	1000	928	151
2021-12-06T12:57:28.350Z	470	1000	938	142
2021-12-06T12:57:48.355Z	416	998	947	131
2021-12-06T12:58:08.362Z	363	995	954	122
2021-12-06T12:58:28.366Z	306	991	962	114
2021-12-06T12:58:48.380Z	257	984	968	105
2021-12-06T12:59:08.387Z	211	976	975	97
2021-12-06T12:59:28.397Z	168	967	980	88
2021-12-06T12:59:48.404Z	130	957	985	81
2021-12-06T13:00:08.410Z	95	945	989	73
2021-12-06T13:00:28.423Z	63	931	993	66
2021-12-06T13:00:48.425Z	39	916	996	60
2021-12-06T13:01:08.439Z	21	901	998	53
2021-12-06T13:01:28.446Z	8	884	999	47
2021-12-06T13:01:48.457Z	1	866	1000	41
2021-12-06T13:02:08.472Z	1	847	1000	36
2021-12-06T13:02:28.486Z	6	824	999	31
2021-12-06T13:02:48.488Z	18	803	998	26
2021-12-06T13:03:08.499Z	35	781	996	22
2021-12-06T13:03:28.513Z	58	758	993	18
2021-12-06T13:03:48.520Z	89	734	990	15
2021-12-06T13:04:08.528Z	122	707	986	12
2021-12-06T13:04:28.534Z	160	682	981	9
2021-12-06T13:04:48.547Z	202	657	976	6
2021-12-06T13:05:08.548Z	247	630	970	4
2021-12-06T13:05:28.564Z	301	604	963	3
2021-12-06T13:05:48.565Z	352	574	956	1
2021-12-06T13:06:08.571Z	405	547	948	1
2021-12-06T13:06:28.573Z	459	520	939	0
2021-12-06T13:06:48.583Z	513	493	930	0
2021-12-06T13:07:08.593Z	568	466	921	0
2021-12-06T13:07:28.597Z	627	436	911	1
2021-12-06T13:07:48.602Z	679	409	899	2
2021-12-06T13:08:08.610Z	728	382	888	4
2021-12-06T13:08:28.610Z	776	356	876	5
2021-12-06T13:08:48.621Z	819	330	864	8
2021-12-06T13:09:08.623Z	863	305	851	10
2021-12-06T13:09:28.629Z	898	277	838	13
2021-12-06T13:09:48.630Z	929	253	823	16
2021-12-06T13:10:08.638Z	954	230	809	20
2021-12-06T13:10:28.646Z	974	207	794	24
2021-12-06T13:10:48.647Z	989	186	780	29
2021-12-06T13:11:08.653Z	998	165	764	33
2021-12-06T13:11:28.656Z	1000	143	747	39
2021-12-06T13:11:48.659Z	996	125	731	45
2021-12-06T13:12:08.663Z	986	107	715	50
2021-12-06T13:12:28.670Z	971	91	698	57
2021-12-06T13:12:48.685Z	947	76	681	63
2021-12-06T13:13:08.689Z	920	61	664	70
2021-12-06T13:13:28.703Z	888	48	645	77
2021-12-06T13:13:48.704Z	851	37	628	85
2021-12-06T13:14:08.705Z	810	28	610	93
2021-12-06T13:14:28.719Z	765	19	592	101
2021-12-06T13:14:48.720Z	712	13	574	109
2021-12-06T13:15:08.725Z	662	7	556	118
2021-12-06T13:15:28.728Z	609	3	536	127
2021-12-06T13:15:48.743Z	556	1	518	137
2021-12-06T13:16:08.753Z	501	0	500	147
2021-12-06T13:16:28.769Z	447	1	482	156
2021-12-06T13:16:48.777Z	387	3	463	167
2021-12-06T13:17:08.783Z	335	7	445	177
2021-12-06T13:17:28.794Z	284	12	425	187
2021-12-06T13:17:48.807Z	236	19	407	199
2021-12-06T13:18:08.811Z	192	27	390	210
2021-12-06T13:18:28.822Z	147	37	372	221
2021-12-06T13:18:48.833Z	110	49	355	233
2021-12-06T13:19:08.840Z	79	62	336	244
2021-12-06T13:19:28.848Z	52	75	318	258
2021-12-06T13:19:48.861Z	30	90	302	270
2021-12-06T13:20:08.862Z	15	107	285	282
2021-12-06T13:20:28.871Z	4	126	269	294
2021-12-06T13:20:48.877Z	0	145	251	306
2021-12-06T13:21:08.891Z	2	164	236	320
2021-12-06T13:21:28.897Z	10	185	221	333
2021-12-06T13:21:48.912Z	24	206	206	346
2021-12-06T13:22:08.911Z	47	231	191	359
2021-12-06T13:22:28.915Z	72	255	176	372
2021-12-06T13:22:48.926Z	103	279	162	387
2021-12-06T13:23:08.926Z	138	304	149	400
2021-12-06T13:23:28.929Z	178	329	136	414
2021-12-06T13:23:48.941Z	226	355	124	427
2021-12-06T13:24:08.952Z	274	384	112	441
2021-12-06T13:24:28.967Z	323	411	100	454
2021-12-06T13:24:48.981Z	376	438	89	469
2021-12-06T13:25:08.989Z	429	465	79	483
2021-12-06T13:25:28.997Z	484	492	69	497
2021-12-06T13:25:49.005Z	544	519	61	510
2021-12-06T13:26:09.015Z	598	550	52	524
2021-12-06T13:26:29.021Z	651	577	44	537
2021-12-06T13:26:49.023Z	701	603	36	552
2021-12-06T13:27:09.027Z	750	630	30	566
2021-12-06T13:27:29.037Z	800	656	24	579
2021-12-06T13:27:49.039Z	842	684	19	593
2021-12-06T13:28:09.041Z	880	709	14	606
2021-12-06T13:28:29.052Z	913	734	10	621
2021-12-06T13:28:49.055Z	941	757	7	634
2021-12-06T13:29:09.063Z	964	780	4	647
2021-12-06T13:29:29.066Z	983	802	2	660
2021-12-06T13:29:49.073Z	994	826	1	673
2021-12-06T13:30:09.086Z	1000	846	0	687
2021-12-06T13:30:29.097Z	999	865	0	699
2021-12-06T13:30:49.107Z	992	883	1	712
2021-12-06T13:31:09.119Z	978	900	2	724
2021-12-06T13:31:29.126Z	960	917	5	736
2021-12-06T13:31:49.140Z	936	932	7	749
2021-12-06T13:32:09.142Z	907	945	11	761
2021-12-06T13:32:29.153Z	873	957	15	772
2021-12-06T13:32:49.162Z	830	967	20	784
2021-12-06T13:33:09.173Z	787	977	26	795
2021-12-06T13:33:29.175Z	741	984	32	807
2021-12-06T13:33:49.177Z	692	990	38	818
2021-12-06T13:34:09.182Z	641	995	45	828
2021-12-06T13:34:29.197Z	582	998	53	838
2021-12-06T13:34:49.200Z	528	1000	62	848
2021-12-06T13:35:09.212Z	473	1000	72	859
2021-12-06T13:35:29.225Z	419	998	81	868
2021-12-06T13:35:49.226Z	366	995	92	877
2021-12-06T13:36:09.228Z	309	991	102	886
2021-12-06T13:36:29.236Z	260	984	115	894
2021-12-06T13:36:49.249Z	214	977	127	903
2021-12-06T13:37:09.261Z	171	968	139	911
2021-12-06T13:37:29.268Z	132	958	152	919
2021-12-06T13:37:49.268Z	94	946	165	926
2021-12-06T13:38:09.271Z	65	932	179	933
2021-12-06T13:38:29.277Z	41	917	194	940
2021-12-06T13:38:49.283Z	22	902	209	947
2021-12-06T13:39:09.286Z	9	885	224	953
2021-12-06T13:39:29.292Z	1	867	239	958
2021-12-06T13:39:49.301Z	0	846	255	964
2021-12-06T13:40:09.302Z	6	826	272	969
2021-12-06T13:40:29.311Z	17	805	289	974
2021-12-06T13:40:49.312Z	34	782	305	978
2021-12-06T13:41:09.324Z	56	760	322	982
2021-12-06T13:41:29.330Z	87	736	339	985
2021-12-06T13:41:49.344Z	120	709	359	988
2021-12-06T13:42:09.359Z	158	684	376	991
2021-12-06T13:42:29.365Z	199	658	394	994
2021-12-06T13:42:49.369Z	245	632	412	996
2021-12-06T13:43:09.373Z	293	605	430	997
2021-12-06T13:43:29.374Z	350	579	448	998
2021-12-06T13:43:49.387Z	403	548	466	999
2021-12-06T13:44:09.391Z	457	521	486	1000
2021-12-06T13:44:29.404Z	511	494	504	1000
2021-12-06T13:44:49.406Z	566	467	523	1000
2021-12-06T13:45:09.419Z	619	440	541	999
2021-12-06T13:45:29.427Z	677	413	559	998
2021-12-06T13:45:49.433Z	727	383	579	997
2021-12-06T13:46:09.445Z	774	357	597	995
2021-12-06T13:46:29.449Z	818	331	614	993
2021-12-06T13:46:49.453Z	858	305	632	990
2021-12-06T13:47:09.468Z	897	281	649	987
2021-12-06T13:47:29.470Z	928	254	666	984
2021-12-06T13:47:49.480Z	953	231	685	980
2021-12-06T13:48:09.481Z	974	208	702	976
2021-12-06T13:48:29.481Z	988	187	719	971
2021-12-06T13:48:49.495Z	998	166	735	967
2021-12-06T13:49:09.500Z	1000	144	751	962
2021-12-06T13:49:29.516Z	996	125	768	956
2021-12-06T13:49:49.519Z	987	108	783	950
2021-12-06T13:50:09.521Z	971	91	798	944
2021-12-06T13:50:29.524Z	950	76	812	937
2021-12-06T13:50:49.524Z	921	63	826	931
2021-12-06T13:51:09.537Z	889	49	840	923
2021-12-06T13:51:29.551Z	853	38	854	915
2021-12-06T13:51:49.553Z	812	28	867	907
2021-12-06T13:52:09.559Z	768	20	879	899
2021-12-06T13:52:29.567Z	715	13	890	891
2021-12-06T13:52:49.580Z	665	7	902	883
2021-12-06T13:53:09.595Z	612	3	913	874
2021-12-06T13:53:29.597Z	558	1	923	863
2021-12-06T13:53:49.609Z	504	0	933	854
2021-12-06T13:54:09.613Z	450	1	941	844
2021-12-06T13:54:29.618Z	390	3	950	834
2021-12-06T13:54:49.624Z	338	7	957	824
2021-12-06T13:55:09.632Z	287	12	965	812
2021-12-06T13:55:29.641Z	239	19	971	801
2021-12-06T13:55:49.645Z	194	27	977	790
2021-12-06T13:56:09.656Z	153	36	982	779
2021-12-06T13:56:29.668Z	112	47	987	768
2021-12-06T13:56:49.680Z	80	61	991	756
2021-12-06T13:57:09.683Z	53	75	994	744
2021-12-06T13:57:29.687Z	31	90	997	731
2021-12-06T13:57:49.695Z	15	106	998	719
2021-12-06T13:58:09.697Z	5	123	1000	706
2021-12-06T13:58:29.710Z	0	142	1000	694
2021-12-06T13:58:49.713Z	2	164	1000	681
2021-12-06T13:59:09.719Z	10	184	999	667
2021-12-06T13:59:29.735Z	24	206	997	654
2021-12-06T13:59:49.738Z	44	228	995	641
2021-12-06T14:00:09.739Z	71	252	992	628
2021-12-06T14:00:29.752Z	102	278	989	615
2021-12-06T14:00:49.763Z	137	303	984	602
2021-12-06T14:01:09.774Z	177	328	979	587
2021-12-06T14:01:29.786Z	220	354	974	573
2021-12-06T14:01:49.799Z	267	380	967	560
2021-12-06T14:02:09.813Z	322	410	961	546
2021-12-06T14:02:29.815Z	374	437	952	533
2021-12-06T14:02:49.828Z	427	464	944	518
2021-12-06T14:03:09.830Z	481	491	936	504
2021-12-06T14:03:29.844Z	541	518	927	491
2021-12-06T14:03:49.854Z	595	548	917	477
2021-12-06T14:04:09.854Z	647	575	906	462
2021-12-06T14:04:29.864Z	699	602	895	448
2021-12-06T14:04:49.869Z	747	628	883	435
2021-12-06T14:05:09.884Z	793	655	871	421
2021-12-06T14:05:29.892Z	840	680	859	408
2021-12-06T14:05:49.892Z	878	708	845	395
2021-12-06T14:06:09.899Z	911	732	831	380
2021-12-06T14:06:29.911Z	940	756	817	367
2021-12-06T14:06:49.922Z	963	779	803	354
2021-12-06T14:07:09.926Z	982	801	789	341
2021-12-06T14:07:29.932Z	994	825	772	328
2021-12-06T14:07:49.937Z	999	845	757	314
2021-12-06T14:08:09.937Z	999	864	741	301
2021-12-06T14:08:29.943Z	993	882	725	289
2021-12-06T14:08:49.944Z	979	899	708	277
2021-12-06T14:09:09.958Z	961	917	692	264
2021-12-06T14:09:29.970Z	937	931	673	251
2021-12-06T14:09:49.978Z	908	944	656	240
2021-12-06T14:10:09.990Z	874	956	639	228
2021-12-06T14:10:29.997Z	832	967	621	217
2021-12-06T14:10:50.005Z	789	977	603	206
2021-12-06T14:11:10.011Z	743	984	584	195
2021-12-06T14:11:30.018Z	694	990	566	183
2021-12-06T14:11:50.028Z	643	995	548	172
2021-12-06T14:12:10.034Z	590	998	530	162
2021-12-06T14:12:30.048Z	530	1000	511	152
2021-12-06T14:12:50.051Z	476	1000	491	143
2021-12-06T14:13:10.063Z	422	998	473	132
2021-12-06T14:13:30.068Z	368	996	455	123
2021-12-06T14:13:50.082Z	317	991	437	114
2021-12-06T14:14:10.096Z	262	985	419	106
2021-12-06T14:14:30.097Z	215	977	399	98
2021-12-06T14:14:50.111Z	173	968	382	89
2021-12-06T14:15:10.119Z	133	958	364	81
2021-12-06T14:15:30.131Z	99	947	347	74
2021-12-06T14:15:50.135Z	66	934	329	67
2021-12-06T14:16:10.142Z	41	918	313	60
2021-12-06T14:16:30.153Z	22	902	294	53
2021-12-06T14:16:50.163Z	9	885	278	47
2021-12-06T14:17:10.178Z	2	867	261	42
2021-12-06T14:17:30.191Z	0	848	246	37
2021-12-06T14:17:50.197Z	5	826	230	32
2021-12-06T14:18:10.202Z	16	805	213	27
2021-12-06T14:18:30.215Z	33	783	199	22
2021-12-06T14:18:50.222Z	55	760	185	18
2021-12-06T14:19:10.232Z	83	737	171	15
2021-12-06T14:19:30.241Z	119	712	157	12
2021-12-06T14:19:50.257Z	156	685	143	9
2021-12-06T14:20:10.263Z	198	659	130	6
2021-12-06T14:20:30.275Z	243	633	118	4
2021-12-06T14:20:50.282Z	291	607	107	3
2021-12-06T14:21:10.282Z	347	577	96	2
2021-12-06T14:21:30.290Z	400	550	84	1
2021-12-06T14:21:50.296Z	454	523	75	0
2021-12-06T14:22:10.296Z	508	496	65	0
2021-12-06T14:22:30.309Z	562	468	57	0
2021-12-06T14:22:50.316Z	622	441	49	1
2021-12-06T14:23:10.330Z	674	411	41	2
2021-12-06T14:23:30.345Z	724	385	33	3
2021-12-06T14:23:50.349Z	771	358	27	5
2021-12-06T14:24:10.363Z	815	332	22	7
2021-12-06T14:24:30.364Z	856	307	17	10
2021-12-06T14:24:50.370Z	896	282	12	13
2021-12-06T14:25:10.380Z	926	255	9	16
2021-12-06T14:25:30.387Z	952	232	5	20
2021-12-06T14:25:50.391Z	973	209	3	24
2021-12-06T14:26:10.407Z	988	188	1	28
2021-12-06T14:26:30.407Z	997	167	0	33
2021-12-06T14:26:50.409Z	1000	147	0	38
2021-12-06T14:27:10.413Z	997	126	0	44
2021-12-06T14:27:30.425Z	987	109	1	50
2021-12-06T14:27:50.437Z	972	92	3	56
2021-12-06T14:28:10.440Z	952	77	6	62
2021-12-06T14:28:30.442Z	925	63	9	69
2021-12-06T14:28:50.450Z	891	49	12	76
2021-12-06T14:29:10.463Z	854	38	17	84
2021-12-06T14:29:30.476Z	814	28	22	92
2021-12-06T14:29:50.491Z	770	20	28	100
2021-12-06T14:30:10.501Z	722	13	34	109
2021-12-06T14:30:30.505Z	666	8	41	117
2021-12-06T14:30:50.513Z	614	3	48	126
2021-12-06T14:31:10.524Z	561	1	57	136
2021-12-06T14:31:30.533Z	506	0	66	146
2021-12-06T14:31:50.543Z	452	1	76	156
2021-12-06T14:32:10.558Z	398	3	85	166
2021-12-06T14:32:30.559Z	340	7	96	176
2021-12-06T14:32:50.566Z	289	12	108	186
2021-12-06T14:33:10.569Z	241	19	120	198
2021-12-06T14:33:30.571Z	196	27	132	209
2021-12-06T14:33:50.573Z	155	36	144	220
2021-12-06T14:34:10.582Z	114	47	157	232
2021-12-06T14:34:30.595Z	81	60	171	243
2021-12-06T14:34:50.596Z	54	74	186	256
2021-12-06T14:35:10.602Z	32	89	200	268
2021-12-06T14:35:30.605Z	16	105	215	280
2021-12-06T14:35:50.617Z	4	122	230	293
2021-12-06T14:36:10.628Z	0	143	245	305
2021-12-06T14:36:30.637Z	2	162	263	319
2021-12-06T14:36:50.639Z	9	183	279	332
2021-12-06T14:37:10.649Z	23	204	295	345
2021-12-06T14:37:30.656Z	44	226	312	358
2021-12-06T14:37:50.657Z	69	252	331	371
2021-12-06T14:38:10.672Z	99	276	348	385
2021-12-06T14:38:30.674Z	134	301	365	399
2021-12-06T14:38:50.689Z	173	326	383	412
2021-12-06T14:39:10.703Z	221	352	401	425
2021-12-06T14:39:30.719Z	268	381	420	439
2021-12-06T14:39:50.721Z	317	407	438	454
2021-12-06T14:40:10.734Z	369	434	456	467
2021-12-06T14:40:30.743Z	422	461	474	481
2021-12-06T14:40:50.754Z	482	488	493	495
2021-12-06T14:41:10.768Z	537	519	513	508
2021-12-06T14:41:30.774Z	590	546	531	523
2021-12-06T14:41:50.777Z	643	573	549	537
2021-12-06T14:42:10.778Z	694	600	567	550
2021-12-06T14:42:30.778Z	748	626	585	564
2021-12-06T14:42:50.784Z	794	655	603	577
2021-12-06T14:43:10.793Z	837	681	622	592
2021-12-06T14:43:30.804Z	875	706	640	606
2021-12-06T14:43:50.816Z	908	730	657	619
2021-12-06T14:44:10.828Z	940	754	674	632
2021-12-06T14:44:30.831Z	963	780	691	645
2021-12-06T14:44:50.844Z	981	802	710	658
2021-12-06T14:45:10.849Z	993	823	726	672
2021-12-06T14:45:30.863Z	999	843	742	685
2021-12-06T14:45:50.877Z	999	863	758	698
2021-12-06T14:46:10.888Z	993	883	773	710
2021-12-06T14:46:30.898Z	981	900	790	722
2021-12-06T14:46:50.906Z	963	915	804	736
2021-12-06T14:47:10.907Z	939	930	818	748
2021-12-06T14:47:30.913Z	911	943	832	759
2021-12-06T14:47:50.928Z	874	956	846	771
2021-12-06T14:48:10.929Z	835	967	860	782
2021-12-06T14:48:30.933Z	793	976	872	795
2021-12-06T14:48:50.937Z	747	983	884	806
2021-12-06T14:49:10.947Z	698	990	895	816
2021-12-06T14:49:30.956Z	641	994	906	827
2021-12-06T14:49:50.966Z	588	998	917	837
2021-12-06T14:50:10.969Z	534	1000	927	847
2021-12-06T14:50:30.972Z	480	1000	937	858
2021-12-06T14:50:50.977Z	426	999	945	867
2021-12-06T14:51:10.986Z	367	996	953	876
2021-12-06T14:51:30.988Z	315	991	960	885
2021-12-06T14:51:50.992Z	266	985	968	893
2021-12-06T14:52:11.006Z	219	978	974	903
2021-12-06T14:52:31.008Z	176	969	980	910
2021-12-06T14:52:51.015Z	136	959	984	918
2021-12-06T14:53:11.016Z	98	947	989	925
2021-12-06T14:53:31.021Z	68	933	992	932
2021-12-06T14:53:51.032Z	43	919	995	940
2021-12-06T14:54:11.041Z	24	904	997	946
2021-12-06T14:54:31.053Z	10	887	999	952
2021-12-06T14:54:51.056Z	2	867	1000	958
2021-12-06T14:55:11.056Z	0	848	1000	963
2021-12-06T14:55:31.063Z	5	828	999	968
2021-12-06T14:55:51.074Z	15	807	998	973
2021-12-06T14:56:11.076Z	33	786	996	977
2021-12-06T14:56:31.080Z	55	760	994	981
2021-12-06T14:56:51.091Z	83	737	990	985
2021-12-06T14:57:11.106Z	115	712	987	988
2021-12-06T14:57:31.115Z	152	687	982	991
2021-12-06T14:57:51.119Z	198	662	977	993
2021-12-06T14:58:11.133Z	243	633	971	995
2021-12-06T14:58:31.146Z	291	607	964	997
2021-12-06T14:58:51.150Z	341	580	957	998
2021-12-06T14:59:11.151Z	393	553	950	999
2021-12-06T14:59:31.160Z	453	526	941	1000
2021-12-06T14:59:51.167Z	507	496	933	1000
2021-12-06T15:00:11.180Z	561	469	922	1000
2021-12-06T15:00:31.185Z	615	442	912	999
2021-12-06T15:00:51.199Z	667	415	902	998
2021-12-06T15:01:11.212Z	723	388	891	997
2021-12-06T15:01:31.216Z	770	359	878	995
2021-12-06T15:01:51.224Z	814	333	865	993
2021-12-06T15:02:11.227Z	854	308	853	990
2021-12-06T15:02:31.229Z	891	283	840	987
2021-12-06T15:02:51.233Z	925	256	826	984
2021-12-06T15:03:11.237Z	951	233	811	981
2021-12-06T15:03:31.247Z	972	210	796	976
2021-12-06T15:03:51.257Z	987	189	782	972
2021-12-06T15:04:11.267Z	996	168	767	967
2021-12-06T15:04:31.274Z	1000	146	751	962
2021-12-06T15:04:51.282Z	997	127	733	957
2021-12-06T15:05:11.286Z	988	110	717	950
2021-12-06T15:05:31.293Z	973	93	701	944
2021-12-06T15:05:51.300Z	953	78	684	938
2021-12-06T15:06:11.310Z	924	64	667	931
2021-12-06T15:06:31.323Z	893	50	648	924
2021-12-06T15:06:51.335Z	857	39	630	916
2021-12-06T15:07:11.342Z	817	29	613	908
2021-12-06T15:07:31.347Z	773	21	595	900
2021-12-06T15:07:51.350Z	720	14	577	892
2021-12-06T15:08:11.353Z	670	7	559	883
2021-12-06T15:08:31.363Z	618	4	539	874
2021-12-06T15:08:51.364Z	565	1	521	864
2021-12-06T15:09:11.365Z	511	0	503	855
2021-12-06T15:09:31.374Z	450	0	485	845
2021-12-06T15:09:51.383Z	397	3	467	835
2021-12-06T15:10:11.385Z	344	6	447	825
2021-12-06T15:10:31.396Z	293	11	429	813
2021-12-06T15:10:51.406Z	245	18	411	803
2021-12-06T15:11:11.414Z	200	26	393	792
2021-12-06T15:11:31.421Z	153	35	375	781
2021-12-06T15:11:51.426Z	116	47	358	769
2021-12-06T15:12:11.436Z	84	59	338	756
2021-12-06T15:12:31.439Z	56	73	321	745
2021-12-06T15:12:51.448Z	34	88	305	733
2021-12-06T15:13:11.462Z	15	104	288	721
2021-12-06T15:13:31.473Z	5	123	272	708
2021-12-06T15:13:51.487Z	0	141	254	694
2021-12-06T15:14:11.502Z	1	161	238	682
2021-12-06T15:14:31.516Z	9	181	223	669
2021-12-06T15:14:51.522Z	23	203	208	656
2021-12-06T15:15:11.522Z	43	227	194	643
2021-12-06T15:15:31.529Z	67	251	178	630
2021-12-06T15:15:51.540Z	97	275	164	615
2021-12-06T15:16:11.551Z	132	299	151	602
2021-12-06T15:16:31.559Z	171	325	138	589
2021-12-06T15:16:51.572Z	219	350	126	575
2021-12-06T15:17:11.576Z	265	379	113	562
2021-12-06T15:17:31.586Z	314	406	102	547
2021-12-06T15:17:51.596Z	366	433	91	533
2021-12-06T15:18:11.609Z	419	460	81	520
2021-12-06T15:18:31.623Z	479	487	71	506
2021-12-06T15:18:51.634Z	533	517	61	493
2021-12-06T15:19:11.642Z	587	544	53	477
2021-12-06T15:19:31.643Z	640	571	45	464
2021-12-06T15:19:51.656Z	697	598	38	450
2021-12-06T15:20:11.657Z	745	627	31	437
2021-12-06T15:20:31.658Z	791	653	25	423
2021-12-06T15:20:51.673Z	833	679	19	409
2021-12-06T15:21:11.679Z	872	704	15	395
2021-12-06T15:21:31.680Z	909	728	11	382
2021-12-06T15:21:51.693Z	938	755	7	369
2021-12-06T15:22:11.698Z	962	778	4	354
2021-12-06T15:22:31.705Z	980	800	2	341
2021-12-06T15:22:51.708Z	992	821	1	329
2021-12-06T15:23:11.717Z	999	842	0	316
2021-12-06T15:23:31.732Z	999	863	0	303
2021-12-06T15:23:51.742Z	993	881	1	290
2021-12-06T15:24:11.753Z	982	898	2	277
2021-12-06T15:24:31.756Z	965	914	4	265
2021-12-06T15:24:51.769Z	939	930	7	253
2021-12-06T15:25:11.770Z	910	943	10	242
2021-12-06T15:25:31.777Z	877	955	14	229
2021-12-06T15:25:51.780Z	839	966	19	218
2021-12-06T15:26:11.787Z	797	975	24	206
2021-12-06T15:26:31.796Z	747	983	30	196
2021-12-06T15:26:51.809Z	698	990	37	185
2021-12-06T15:27:11.810Z	647	995	45	173
2021-12-06T15:27:31.814Z	594	998	52	163
2021-12-06T15:27:51.828Z	540	1000	61	153
2021-12-06T15:28:11.837Z	480	1000	70	144
2021-12-06T15:28:31.847Z	426	999	80	134
2021-12-06T15:28:51.862Z	373	996	90	124
2021-12-06T15:29:11.868Z	321	992	101	115
2021-12-06T15:29:31.876Z	272	986	112	107
2021-12-06T15:29:51.880Z	220	978	124	98
2021-12-06T15:30:11.880Z	177	969	137	91
2021-12-06T15:30:31.885Z	137	959	150	82
2021-12-06T15:30:51.897Z	102	948	163	75
2021-12-06T15:31:11.904Z	71	935	177	68
2021-12-06T15:31:31.919Z	43	919	191	61
2021-12-06T15:31:51.926Z	24	904	207	55
2021-12-06T15:32:11.931Z	10	887	222	48
2021-12-06T15:32:31.937Z	2	869	237	42
2021-12-06T15:32:51.944Z	0	850	253	37
2021-12-06T15:33:11.955Z	5	831	269	32
2021-12-06T15:33:31.960Z	15	807	287	27
2021-12-06T15:33:51.975Z	31	785	303	23
2021-12-06T15:34:11.986Z	53	763	320	19
2021-12-06T15:34:31.998Z	80	739	337	15
2021-12-06T15:34:52.012Z	115	715	354	12
2021-12-06T15:35:12.025Z	152	687	372	9
2021-12-06T15:35:32.031Z	194	662	391	7
2021-12-06T15:35:52.044Z	238	636	409	5
2021-12-06T15:36:12.044Z	286	609	427	3
2021-12-06T15:36:32.051Z	342	583	445	2
2021-12-06T15:36:52.055Z	395	553	463	1
2021-12-06T15:37:12.060Z	448	525	483	0
